"distrito","ano","quarter","precio"
"Fuencarral",2009,1,3589.90694751482
"Hortaleza",2009,1,3835.78794425247
"Latina",2009,1,2658.55360097663
"Moncloa",2009,1,4143.60479862076
"Moratalaz",2009,1,2834.80471986556
"Puente De Vallecas",2009,1,2493.14824943955
"Retiro",2009,1,4192.21060725899
"Salamanca",2009,1,5054.92973261512
"San Blas",2009,1,2987.93099296848
"Tetuán",2009,1,3558.7929581847
"Usera",2009,1,2584.71551476808
"Vicálvaro",2009,1,2692.49689396287
"Villa De Vallecas",2009,1,2684.23483308319
"Villaverde",2009,1,2343.68441487635
"Arganzuela",2009,2,3408.07137744815
"Barajas",2009,2,3254.1296040024
"Carabanchel",2009,2,2622.18710453221
"Centro",2009,2,3896.49637612384
"Chamartín",2009,2,4759.9532123125
"Chamberí",2009,2,4681.15400643314
"Ciudad Lineal",2009,2,3480.20760018322
"Fuencarral",2009,2,3557.47241803887
"Hortaleza",2009,2,3822.82653908383
"Latina",2009,2,2615.22425824337
"Moncloa",2009,2,4087.01575109297
"Moratalaz",2009,2,2757.35583020124
"Puente De Vallecas",2009,2,2441.97805404821
"Retiro",2009,2,4161.04901394364
"Salamanca",2009,2,5022.73038945178
"San Blas",2009,2,2932.22115761298
"Tetuán",2009,2,3525.44385254462
"Usera",2009,2,2510.01093705722
"Vicálvaro",2009,2,2586.75595838439
"Villa De Vallecas",2009,2,2646.07413531175
"Villaverde",2009,2,2311.80983546892
"Arganzuela",2009,3,3392.77527489874
"Barajas",2009,3,3304.86071968473
"Carabanchel",2009,3,2623.72857236046
"Centro",2009,3,3897.31395497608
"Chamartín",2009,3,4789.55644701872
"Chamberí",2009,3,4737.18962804692
"Ciudad Lineal",2009,3,3512.03908558307
"Fuencarral",2009,3,3515.41283307672
"Hortaleza",2009,3,3782.14749883956
"Latina",2009,3,2577.05092392611
"Moncloa",2009,3,4076.32867407382
"Moratalaz",2009,3,2717.00348004832
"Puente De Vallecas",2009,3,2390.36803966904
"Retiro",2009,3,4186.61419148289
"Salamanca",2009,3,4917.63730483223
"San Blas",2009,3,2927.97310721098
"Tetuán",2009,3,3478.68455126575
"Usera",2009,3,2469.37769048558
"Vicálvaro",2009,3,2552.39607919344
"Villa De Vallecas",2009,3,2616.76484182789
"Villaverde",2009,3,2289.08434209141
"Arganzuela",2009,4,3356.75303964079
"Barajas",2009,4,3273.08109915938
"Carabanchel",2009,4,2590.34499691881
"Centro",2009,4,3891.23101583299
"Chamartín",2009,4,4784.2698639338
"Chamberí",2009,4,4686.15867943862
"Ciudad Lineal",2009,4,3435.76907551992
"Fuencarral",2009,4,3496.31898049823
"Hortaleza",2009,4,3787.16414839362
"Latina",2009,4,2517.06853126881
"Moncloa",2009,4,4063.1748527895
"Moratalaz",2009,4,2690.9387533921
"Puente De Vallecas",2009,4,2355.14548072927
"Retiro",2009,4,4141.66915735791
"Salamanca",2009,4,4867.11571009152
"San Blas",2009,4,2885.74777917005
"Tetuán",2009,4,3454.35837171163
"Usera",2009,4,2399.41575439749
"Vicálvaro",2009,4,2571.39719244795
"Villa De Vallecas",2009,4,2579.15718720692
"Villaverde",2009,4,2269.87408983549
"Arganzuela",2010,1,3345.22589652332
"Barajas",2010,1,3290.67881898961
"Carabanchel",2010,1,2557.29544025899
"Centro",2010,1,3825.12497816154
"Chamartín",2010,1,4744.26910783614
"Chamberí",2010,1,4712.91145702293
"Ciudad Lineal",2010,1,3363.06848403692
"Fuencarral",2010,1,3453.25469775766
"Hortaleza",2010,1,3729.02116131392
"Latina",2010,1,2487.8134896169
"Moncloa",2010,1,4013.97490560514
"Moratalaz",2010,1,2636.74818630974
"Puente De Vallecas",2010,1,2292.93216896094
"Retiro",2010,1,4189.31740074526
"Salamanca",2010,1,4865.58450462229
"San Blas",2010,1,2846.7701470787
"Tetuán",2010,1,3446.64735947103
"Usera",2010,1,2362.89324157687
"Vicálvaro",2010,1,2612.87857407441
"Villa De Vallecas",2010,1,2555.28814626975
"Villaverde",2010,1,2203.49586652081
"Arganzuela",2010,2,3317.3217052997
"Barajas",2010,2,3186.76656822153
"Carabanchel",2010,2,2481.0564074449
"Centro",2010,2,3739.71522789375
"Chamartín",2010,2,4788.14319295678
"Chamberí",2010,2,4686.06033080775
"Ciudad Lineal",2010,2,3335.67559666612
"Fuencarral",2010,2,3425.64616324984
"Hortaleza",2010,2,3711.6958724217
"Latina",2010,2,2457.90492648769
"Moncloa",2010,2,3986.56578577744
"Moratalaz",2010,2,2617.48183911467
"Puente De Vallecas",2010,2,2236.69359440339
"Retiro",2010,2,4234.57953366748
"Salamanca",2010,2,4818.21420278128
"San Blas",2010,2,2764.23979015463
"Tetuán",2010,2,3419.99489930592
"Usera",2010,2,2298.76827449674
"Vicálvaro",2010,2,2533.15398272839
"Villa De Vallecas",2010,2,2462.50420816773
"Villaverde",2010,2,2143.31765562991
"Arganzuela",2010,3,3349.79856847777
"Barajas",2010,3,3240.53539877656
"Carabanchel",2010,3,2439.73988779497
"Centro",2010,3,3758.50586656438
"Chamartín",2010,3,4693.84136438475
"Chamberí",2010,3,4604.41612083011
"Ciudad Lineal",2010,3,3310.52590708807
"Fuencarral",2010,3,3437.84544359961
"Hortaleza",2010,3,3705.21850938493
"Latina",2010,3,2453.12172000524
"Moncloa",2010,3,3932.35036601277
"Moratalaz",2010,3,2607.73424576719
"Puente De Vallecas",2010,3,2215.66687109328
"Retiro",2010,3,4320.51940411382
"Salamanca",2010,3,4789.10487599904
"San Blas",2010,3,2767.71946348364
"Tetuán",2010,3,3423.393438496
"Usera",2010,3,2274.6620975441
"Vicálvaro",2010,3,2496.42813994423
"Villa De Vallecas",2010,3,2502.0711710199
"Villaverde",2010,3,2112.95920442752
"Arganzuela",2010,4,3275.76223217752
"Barajas",2010,4,3212.38566952287
"Carabanchel",2010,4,2384.74787278582
"Centro",2010,4,3786.03233286291
"Chamartín",2010,4,4557.42583765204
"Chamberí",2010,4,4479.08790818375
"Ciudad Lineal",2010,4,3249.24565417284
"Fuencarral",2010,4,3456.08629971943
"Hortaleza",2010,4,3573.27063797537
"Latina",2010,4,2404.05410499671
"Moncloa",2010,4,3893.4788393556
"Moratalaz",2010,4,2574.01567822329
"Puente De Vallecas",2010,4,2154.89864992076
"Retiro",2010,4,4126.59025810267
"Salamanca",2010,4,4737.03804492551
"San Blas",2010,4,2745.74414073431
"Tetuán",2010,4,3368.98607835284
"Usera",2010,4,2245.32703284201
"Vicálvaro",2010,4,2463.68103433762
"Villa De Vallecas",2010,4,2479.64314630204
"Villaverde",2010,4,2041.68706350221
"Arganzuela",2011,1,3250.09835778019
"Barajas",2011,1,3178.86941454876
"Carabanchel",2011,1,2330.3036108555
"Centro",2011,1,3727.76754262436
"Chamartín",2011,1,4498.34594509462
"Chamberí",2011,1,4445.23562270875
"Ciudad Lineal",2011,1,3209.53998642565
"Fuencarral",2011,1,3401.29636632596
"Hortaleza",2011,1,3478.19064376735
"Latina",2011,1,2316.68281878361
"Moncloa",2011,1,3841.45453824855
"Moratalaz",2011,1,2487.83011825581
"Puente De Vallecas",2011,1,2099.71814153705
"Retiro",2011,1,4169.14358707806
"Salamanca",2011,1,4563.60590860776
"San Blas",2011,1,2682.66555523272
"Tetuán",2011,1,3290.69142634688
"Usera",2011,1,2167.3479359436
"Vicálvaro",2011,1,2378.53252980321
"Villa De Vallecas",2011,1,2471.88648979124
"Villaverde",2011,1,1941.60423849514
"Arganzuela",2011,2,3161.00828426335
"Barajas",2011,2,3140.04936004619
"Carabanchel",2011,2,2247.52651407715
"Centro",2011,2,3596.22757774687
"Chamartín",2011,2,4492.90295859959
"Chamberí",2011,2,4355.6371081515
"Ciudad Lineal",2011,2,3144.02631986717
"Fuencarral",2011,2,3316.88998471173
"Hortaleza",2011,2,3385.32478431337
"Latina",2011,2,2251.07188302749
"Moncloa",2011,2,3810.82616888496
"Moratalaz",2011,2,2450.80792738129
"Puente De Vallecas",2011,2,2008.02651750203
"Retiro",2011,2,4119.73120123248
"Salamanca",2011,2,4562.8060483344
"San Blas",2011,2,2624.2937183678
"Tetuán",2011,2,3254.25980442664
"Usera",2011,2,2121.59326560289
"Vicálvaro",2011,2,2334.11455566169
"Villa De Vallecas",2011,2,2430.01461462955
"Villaverde",2011,2,1908.85264522535
"Arganzuela",2011,3,3122.50789043621
"Barajas",2011,3,3035.00029600706
"Carabanchel",2011,3,2221.29156549937
"Centro",2011,3,3602.68459310479
"Chamartín",2011,3,4422.94108216361
"Chamberí",2011,3,4308.62421665848
"Ciudad Lineal",2011,3,3166.06298415772
"Fuencarral",2011,3,3264.96359452435
"Hortaleza",2011,3,3378.30028584517
"Latina",2011,3,2222.65069242168
"Moncloa",2011,3,3763.23512460646
"Moratalaz",2011,3,2388.22475980565
"Puente De Vallecas",2011,3,1959.57370848031
"Retiro",2011,3,4096.69010200207
"Salamanca",2011,3,4616.48278560256
"San Blas",2011,3,2608.77424209147
"Tetuán",2011,3,3201.27538038576
"Usera",2011,3,2019.63657868325
"Vicálvaro",2011,3,2317.38521491607
"Villa De Vallecas",2011,3,2394.89801898336
"Villaverde",2011,3,1863.3987849804
"Arganzuela",2011,4,3063.20281545964
"Barajas",2011,4,3024.12862661671
"Carabanchel",2011,4,2127.30375220938
"Centro",2011,4,3574.75442790246
"Chamartín",2011,4,4314.38783200913
"Chamberí",2011,4,4227.48045626795
"Ciudad Lineal",2011,4,3078.33231078268
"Fuencarral",2011,4,3211.14127527887
"Hortaleza",2011,4,3345.60914987595
"Latina",2011,4,2133.64075061587
"Moncloa",2011,4,3678.84920136506
"Moratalaz",2011,4,2297.48291892803
"Puente De Vallecas",2011,4,1811.74454181538
"Retiro",2011,4,3956.5532459542
"Salamanca",2011,4,4503.64075562815
"San Blas",2011,4,2529.91435313566
"Tetuán",2011,4,3103.94910160238
"Usera",2011,4,1941.66820459046
"Vicálvaro",2011,4,2238.42698560121
"Villa De Vallecas",2011,4,2336.01412674783
"Villaverde",2011,4,1752.76109815507
"Arganzuela",2012,1,3022.84870087037
"Barajas",2012,1,3022.84473879107
"Carabanchel",2012,1,2067.6341830194
"Centro",2012,1,3483.97424084856
"Chamartín",2012,1,4216.44014712405
"Chamberí",2012,1,4189.46237637276
"Ciudad Lineal",2012,1,3009.07421131261
"Fuencarral",2012,1,3120.94075836453
"Hortaleza",2012,1,3222.49001333929
"Latina",2012,1,2050.04994155356
"Moncloa",2012,1,3601.96657333658
"Moratalaz",2012,1,2248.04890573261
"Puente De Vallecas",2012,1,1757.5976728164
"Retiro",2012,1,3769.57130485566
"Salamanca",2012,1,4388.28118104112
"San Blas",2012,1,2477.7718058365
"Tetuán",2012,1,2996.06388721762
"Usera",2012,1,1877.15620879398
"Vicálvaro",2012,1,2167.3669625353
"Villa De Vallecas",2012,1,2266.68527847621
"Villaverde",2012,1,1667.18074430325
"Arganzuela",2012,2,2897.71503021569
"Barajas",2012,2,2928.21199001249
"Carabanchel",2012,2,1980.75849480636
"Centro",2012,2,3389.69344911575
"Chamartín",2012,2,4127.94942994974
"Chamberí",2012,2,4055.06652938833
"Ciudad Lineal",2012,2,2927.54136113241
"Fuencarral",2012,2,3015.58650348146
"Hortaleza",2012,2,3115.90856853257
"Latina",2012,2,2003.66973396003
"Moncloa",2012,2,3498.07728654723
"Moratalaz",2012,2,2178.3968531817
"Puente De Vallecas",2012,2,1711.57581561982
"Retiro",2012,2,3661.3956042873
"Salamanca",2012,2,4267.01269408759
"San Blas",2012,2,2371.77048245452
"Tetuán",2012,2,2920.39973232187
"Usera",2012,2,1806.82712252198
"Vicálvaro",2012,2,2040.95127655233
"Villa De Vallecas",2012,2,2182.86773893305
"Villaverde",2012,2,1593.22643564642
"Arganzuela",2012,3,2790.22515936953
"Barajas",2012,3,2869.48634565566
"Carabanchel",2012,3,1874.84542108134
"Centro",2012,3,3311.57124120572
"Chamartín",2012,3,4028.31046204131
"Chamberí",2012,3,3930.05012152497
"Ciudad Lineal",2012,3,2819.55543162616
"Fuencarral",2012,3,2947.66516328748
"Hortaleza",2012,3,3033.75377831013
"Latina",2012,3,1909.34210899524
"Moncloa",2012,3,3440.08275644672
"Moratalaz",2012,3,2097.81247641418
"Puente De Vallecas",2012,3,1622.21247128174
"Retiro",2012,3,3610.54770925738
"Salamanca",2012,3,4297.22861667624
"San Blas",2012,3,2294.35607450186
"Tetuán",2012,3,2818.69071125814
"Usera",2012,3,1739.35533630255
"Vicálvaro",2012,3,1863.98386731556
"Villa De Vallecas",2012,3,2163.42747383365
"Villaverde",2012,3,1520.30844664104
"Arganzuela",2012,4,2689.80639661489
"Barajas",2012,4,2776.71941644847
"Carabanchel",2012,4,1820.60827062416
"Centro",2012,4,3202.26445967525
"Chamartín",2012,4,3964.61106878033
"Chamberí",2012,4,3772.18020291221
"Ciudad Lineal",2012,4,2728.89003950912
"Fuencarral",2012,4,2835.0428193121
"Hortaleza",2012,4,2950.6542843015
"Latina",2012,4,1821.23860018066
"Moncloa",2012,4,3295.34620361425
"Moratalaz",2012,4,2012.93926398241
"Puente De Vallecas",2012,4,1570.00559503709
"Retiro",2012,4,3460.47868170605
"Salamanca",2012,4,4172.76977969411
"San Blas",2012,4,2175.71896573659
"Tetuán",2012,4,2723.71930168256
"Usera",2012,4,1688.9654017748
"Vicálvaro",2012,4,1794.48744548109
"Villa De Vallecas",2012,4,2083.2696113146
"Villaverde",2012,4,1491.65624848289
"Arganzuela",2013,1,2679.6592782237
"Barajas",2013,1,2774.89410545457
"Carabanchel",2013,1,1798.68972609736
"Centro",2013,1,3154.76492075804
"Chamartín",2013,1,3873.11489997551
"Chamberí",2013,1,3659.95506138562
"Ciudad Lineal",2013,1,2660.39058363226
"Fuencarral",2013,1,2788.4097178352
"Hortaleza",2013,1,2957.46189935274
"Latina",2013,1,1802.76483463746
"Moncloa",2013,1,3218.07167932027
"Moratalaz",2013,1,1943.45676133372
"Puente De Vallecas",2013,1,1538.29448421125
"Retiro",2013,1,3404.79712794489
"Salamanca",2013,1,4040.15994567262
"San Blas",2013,1,2111.84093799516
"Tetuán",2013,1,NA
"Usera",2013,1,1655.99483211382
"Vicálvaro",2013,1,1801.89138027651
"Villa De Vallecas",2013,1,2078.04041602521
"Villaverde",2013,1,1441.25792978993
"Arganzuela",2013,2,2583.81420706646
"Barajas",2013,2,2625.19154572549
"Carabanchel",2013,2,1739.91605596982
"Centro",2013,2,3080.85191809322
"Chamartín",2013,2,3820.38744147142
"Chamberí",2013,2,3624.88546391456
"Ciudad Lineal",2013,2,2593.25118119729
"Fuencarral",2013,2,2717.45063522205
"Hortaleza",2013,2,2965.06788033252
"Latina",2013,2,1763.56189421795
"Moncloa",2013,2,3147.24238917051
"Moratalaz",2013,2,1940.19947212749
"Puente De Vallecas",2013,2,1493.08032922641
"Retiro",2013,2,3401.38550017895
"Salamanca",2013,2,4004.96144843807
"San Blas",2013,2,2089.43986060406
"Tetuán",2013,2,NA
"Usera",2013,2,1590.47261793255
"Vicálvaro",2013,2,1680.590387969
"Villa De Vallecas",2013,2,2012.15703438268
"Villaverde",2013,2,1391.36394967597
"Arganzuela",2013,3,2684.64003838108
"Barajas",2013,3,2727.45
"Carabanchel",2013,3,1796.5363318174
"Centro",2013,3,3434
"Chamartín",2013,3,3758.33
"Chamberí",2013,3,3681.93
"Ciudad Lineal",2013,3,2525.04300717972
"Fuencarral",2013,3,2885.04
"Hortaleza",2013,3,3021.01
"Latina",2013,3,1925.82
"Moncloa",2013,3,3324.44
"Moratalaz",2013,3,1999.36110789901
"Puente De Vallecas",2013,3,1627
"Retiro",2013,3,3538.94256117217
"Salamanca",2013,3,4147.72
"San Blas",2013,3,2258.52
"Tetuán",2013,3,2730.1
"Usera",2013,3,1745.36
"Vicálvaro",2013,3,1710.51635815638
"Villa De Vallecas",2013,3,2286.18
"Villaverde",2013,3,1475.48
"Arganzuela",2013,4,2796.69307392272
"Barajas",2013,4,2763.58245926933
"Carabanchel",2013,4,1857.12574608414
"Centro",2013,4,3354.21058504344
"Chamartín",2013,4,3747.132329207
"Chamberí",2013,4,3566.79648297153
"Ciudad Lineal",2013,4,2630.66812194851
"Fuencarral",2013,4,2805.04965513002
"Hortaleza",2013,4,3016.61875365938
"Latina",2013,4,1878.8183183102
"Moncloa",2013,4,3333.78436997316
"Moratalaz",2013,4,2037.60982392243
"Puente De Vallecas",2013,4,1617.87227079199
"Retiro",2013,4,3322.04438910109
"Salamanca",2013,4,4115.92985726021
"San Blas",2013,4,2206.021448791
"Tetuán",2013,4,2642.65871485324
"Usera",2013,4,1677.92227378969
"Vicálvaro",2013,4,1824.63227024373
"Villa De Vallecas",2013,4,2167.97101611389
"Villaverde",2013,4,1407.51154624176
"Arganzuela",2014,1,2827.83718920866
"Barajas",2014,1,2828.29954057946
"Carabanchel",2014,1,1798.24859247722
"Centro",2014,1,3412.02899619266
"Chamartín",2014,1,3735.30644301586
"Chamberí",2014,1,3683.29260148621
"Ciudad Lineal",2014,1,2666.07766861683
"Fuencarral",2014,1,2820.82221668793
"Hortaleza",2014,1,2956.01469753034
"Latina",2014,1,1857.09715871207
"Moncloa",2014,1,3311.87778385737
"Moratalaz",2014,1,2078.71648723924
"Puente De Vallecas",2014,1,1607.87802661547
"Retiro",2014,1,3374.21755657973
"Salamanca",2014,1,4247.47929996045
"San Blas",2014,1,2151.7640650513
"Tetuán",2014,1,2700.9857203284
"Usera",2014,1,1646.62400523801
"Vicálvaro",2014,1,1835.81651400783
"Villa De Vallecas",2014,1,2183.09124710713
"Villaverde",2014,1,1298.62769764395
"Arganzuela",2014,2,2684.78
"Barajas",2014,2,2715.88
"Carabanchel",2014,2,1698.32
"Centro",2014,2,3337.41
"Chamartín",2014,2,3674.12
"Chamberí",2014,2,3643.68
"Ciudad Lineal",2014,2,2581.82
"Fuencarral",2014,2,2678.06
"Hortaleza",2014,2,2781.58901759481
"Latina",2014,2,1722.74
"Moncloa",2014,2,3256.87
"Moratalaz",2014,2,1967.98
"Puente De Vallecas",2014,2,1486.79
"Retiro",2014,2,3388.85
"Salamanca",2014,2,4129.58
"San Blas",2014,2,2031.55
"Tetuán",2014,2,2601.97
"Usera",2014,2,1500.14
"Vicálvaro",2014,2,1690.89
"Villa De Vallecas",2014,2,2010.43
"Villaverde",2014,2,1234.71
"Arganzuela",2014,3,2637.86809766645
"Barajas",2014,3,2610.73403484343
"Carabanchel",2014,3,1639.60851964187
"Centro",2014,3,3276.16284251803
"Chamartín",2014,3,3652.22278721661
"Chamberí",2014,3,3628.64928845141
"Ciudad Lineal",2014,3,2514.03898020754
"Fuencarral",2014,3,2656.38787950503
"Hortaleza",2014,3,2778.93378131949
"Latina",2014,3,1677.28721216367
"Moncloa",2014,3,3204.03195912926
"Moratalaz",2014,3,1928.68430852889
"Puente De Vallecas",2014,3,1456.02133836334
"Retiro",2014,3,3364.76662345272
"Salamanca",2014,3,4134.41602985884
"San Blas",2014,3,2014.64378477622
"Tetuán",2014,3,2566.70486000667
"Usera",2014,3,1474.77577622472
"Vicálvaro",2014,3,1692.79381635994
"Villa De Vallecas",2014,3,1987.66508441345
"Villaverde",2014,3,1217.88746422215
"Arganzuela",2014,4,2653.25216352432
"Barajas",2014,4,2583.09541934491
"Carabanchel",2014,4,1601.73633286575
"Centro",2014,4,3284.73340998014
"Chamartín",2014,4,3716.55482928165
"Chamberí",2014,4,3629.89539391876
"Ciudad Lineal",2014,4,2463.83690421761
"Fuencarral",2014,4,2655.55903945964
"Hortaleza",2014,4,2765.16410175996
"Latina",2014,4,1590.4413147341
"Moncloa",2014,4,3156.93562808775
"Moratalaz",2014,4,1952.13604645142
"Puente De Vallecas",2014,4,1396.3058618174
"Retiro",2014,4,3273.7864728709
"Salamanca",2014,4,4137.68367334895
"San Blas",2014,4,1983.33625616008
"Tetuán",2014,4,2544.85289023555
"Usera",2014,4,1470.49922788299
"Vicálvaro",2014,4,1692.37585853207
"Villa De Vallecas",2014,4,1914.03237621215
"Villaverde",2014,4,1238.54834892286
"Arganzuela",2015,1,2671.13938058646
"Barajas",2015,1,2605.05124894579
"Carabanchel",2015,1,1650.62720103474
"Centro",2015,1,3346.49068345907
"Chamartín",2015,1,3729.90881457606
"Chamberí",2015,1,3689.10016959018
"Ciudad Lineal",2015,1,2512.53641015014
"Fuencarral",2015,1,2679.56560819949
"Hortaleza",2015,1,2739.62837757476
"Latina",2015,1,1628.0473095162
"Moncloa",2015,1,3205.70979907879
"Moratalaz",2015,1,1968.19460893576
"Puente De Vallecas",2015,1,1421.80431878879
"Retiro",2015,1,3419.5961060458
"Salamanca",2015,1,4218.90716220841
"San Blas",2015,1,2038.79135128083
"Tetuán",2015,1,2578.55218136688
"Usera",2015,1,1530.89119287662
"Vicálvaro",2015,1,1753.13475412113
"Villa De Vallecas",2015,1,1944.63556120578
"Villaverde",2015,1,1298.23730935143
"Arganzuela",2015,2,2714.31687000233
"Barajas",2015,2,2637.96785464492
"Carabanchel",2015,2,1636.80991137635
"Centro",2015,2,3423.80341754937
"Chamartín",2015,2,3740.25068026681
"Chamberí",2015,2,3764.51559348428
"Ciudad Lineal",2015,2,2477.74023846458
"Fuencarral",2015,2,2719.00458626122
"Hortaleza",2015,2,2791.36727894975
"Latina",2015,2,1642.10950051228
"Moncloa",2015,2,3232.23850032728
"Moratalaz",2015,2,1911.95684573237
"Puente De Vallecas",2015,2,1365.32050550732
"Retiro",2015,2,3539.2005155761
"Salamanca",2015,2,4291.65266077507
"San Blas",2015,2,2084.3269242332
"Tetuán",2015,2,2618.9113260646
"Usera",2015,2,1486.01936338431
"Vicálvaro",2015,2,1761.19997908855
"Villa De Vallecas",2015,2,1935.71697025895
"Villaverde",2015,2,1310.10107262567
"Arganzuela",2015,3,2787.14848128612
"Barajas",2015,3,2602.92598326696
"Carabanchel",2015,3,1672.2497382099
"Centro",2015,3,3537.89362032235
"Chamartín",2015,3,3765.6942883138
"Chamberí",2015,3,3781.49056176299
"Ciudad Lineal",2015,3,2485.647962087
"Fuencarral",2015,3,2713.54583773153
"Hortaleza",2015,3,2822.92823726893
"Latina",2015,3,1693.51141285207
"Moncloa",2015,3,3218.64598771922
"Moratalaz",2015,3,2003.67749720121
"Puente De Vallecas",2015,3,1399.39752734573
"Retiro",2015,3,3458.25765100514
"Salamanca",2015,3,4385.20451751136
"San Blas",2015,3,2031.9519860882
"Tetuán",2015,3,2660.70768056853
"Usera",2015,3,1537.69954983168
"Vicálvaro",2015,3,1773.67070109419
"Villa De Vallecas",2015,3,1978.01720443908
"Villaverde",2015,3,1289.46752887422
"Arganzuela",2015,4,2746
"Barajas",2015,4,2602
"Carabanchel",2015,4,1622
"Centro",2015,4,3568
"Chamartín",2015,4,3790
"Chamberí",2015,4,3760
"Ciudad Lineal",2015,4,2455
"Fuencarral",2015,4,2734
"Hortaleza",2015,4,2818
"Latina",2015,4,1653
"Moncloa",2015,4,3247
"Moratalaz",2015,4,1927
"Puente De Vallecas",2015,4,1366
"Retiro",2015,4,3510
"Salamanca",2015,4,4370
"San Blas",2015,4,2000
"Tetuán",2015,4,2634
"Usera",2015,4,1494
"Vicálvaro",2015,4,1667
"Villa De Vallecas",2015,4,1903
"Villaverde",2015,4,1245
"Arganzuela",2016,1,2834.89717023946
"Barajas",2016,1,2585.36235499466
"Carabanchel",2016,1,1630.76722193997
"Centro",2016,1,3598.62590980631
"Chamartín",2016,1,3891.71598512902
"Chamberí",2016,1,3945.56034975462
"Ciudad Lineal",2016,1,2488.71966989489
"Fuencarral",2016,1,2757.90406079014
"Hortaleza",2016,1,2848.37848945551
"Latina",2016,1,1698.13100761677
"Moncloa",2016,1,3290.96968658852
"Moratalaz",2016,1,1972.6670416985
"Puente De Vallecas",2016,1,1377.72517626601
"Retiro",2016,1,3488.82516984677
"Salamanca",2016,1,4414.78273783593
"San Blas",2016,1,2009.86643721639
"Tetuán",2016,1,2656.30108830513
"Usera",2016,1,1501.098183041
"Vicálvaro",2016,1,1707.4893443581
"Villa De Vallecas",2016,1,1925.23789113938
"Villaverde",2016,1,1307.74218029303
"Arganzuela",2016,2,2917.82220247251
"Barajas",2016,2,2571.42503605227
"Carabanchel",2016,2,1622.87789689523
"Centro",2016,2,3638.0603997503
"Chamartín",2016,2,3915.03733535346
"Chamberí",2016,2,3960.26873537838
"Ciudad Lineal",2016,2,2480.23122069697
"Fuencarral",2016,2,2739.96221107437
"Hortaleza",2016,2,2851.94819017517
"Latina",2016,2,1745.49096145161
"Moncloa",2016,2,3349.3073867154
"Moratalaz",2016,2,1973.30718526133
"Puente De Vallecas",2016,2,1373.84731018699
"Retiro",2016,2,3648.29053895773
"Salamanca",2016,2,4531.25385463882
"San Blas",2016,2,2094.79943786603
"Tetuán",2016,2,2713.7126269775
"Usera",2016,2,1487.52996483532
"Vicálvaro",2016,2,1741.00659431184
"Villa De Vallecas",2016,2,1901.60027890716
"Villaverde",2016,2,1284.52495227814
"Arganzuela",2016,3,2925.24228087068
"Barajas",2016,3,2604.41839444959
"Carabanchel",2016,3,1653.87679712207
"Centro",2016,3,3717.71081518519
"Chamartín",2016,3,3988.91435158979
"Chamberí",2016,3,4017.32772527256
"Ciudad Lineal",2016,3,2486.84263530678
"Fuencarral",2016,3,2767.54949000409
"Hortaleza",2016,3,2799.30473031236
"Latina",2016,3,1761.46955401074
"Moncloa",2016,3,3309.93862167095
"Moratalaz",2016,3,2018.76047881379
"Puente De Vallecas",2016,3,1399.61488660539
"Retiro",2016,3,3689.49388893768
"Salamanca",2016,3,4612.8400793756
"San Blas",2016,3,2128.40086390897
"Tetuán",2016,3,2753.04527827359
"Usera",2016,3,1483.30865802048
"Vicálvaro",2016,3,1718.14031691773
"Villa De Vallecas",2016,3,1973.36265808765
"Villaverde",2016,3,1347.91648815657
"Arganzuela",2016,4,3012.69893260127
"Barajas",2016,4,2671.56569526965
"Carabanchel",2016,4,1701.52175911959
"Centro",2016,4,3778.70710580411
"Chamartín",2016,4,4071.56429508909
"Chamberí",2016,4,4059.86136536681
"Ciudad Lineal",2016,4,2523.02165431698
"Fuencarral",2016,4,2824.19385662152
"Hortaleza",2016,4,2856.42815360142
"Latina",2016,4,1783.69801445139
"Moncloa",2016,4,3400.57741220321
"Moratalaz",2016,4,2039.18627936605
"Puente De Vallecas",2016,4,1394.31802621981
"Retiro",2016,4,3733.77447678885
"Salamanca",2016,4,4590.14711713743
"San Blas",2016,4,2137.90947143682
"Tetuán",2016,4,2810.50488034258
"Usera",2016,4,1502.82160704235
"Vicálvaro",2016,4,1759.64129636024
"Villa De Vallecas",2016,4,1973.99066033809
"Villaverde",2016,4,1381.60871661169
"Arganzuela",2017,1,3136.79926076535
"Barajas",2017,1,2642.24813940374
"Carabanchel",2017,1,1714.05046925588
"Centro",2017,1,3971.58968405202
"Chamartín",2017,1,4207.18927367794
"Chamberí",2017,1,4290.6840515404
"Ciudad Lineal",2017,1,2557.51409996223
"Fuencarral",2017,1,2934.22243108893
"Hortaleza",2017,1,2861.33796060353
"Latina",2017,1,1806.08559555511
"Moncloa",2017,1,3518.68447592371
"Moratalaz",2017,1,2054.17853751446
"Puente De Vallecas",2017,1,1408.95003745622
"Retiro",2017,1,3931.4238330313
"Salamanca",2017,1,4782.25995193764
"San Blas",2017,1,2175.19722632412
"Tetuán",2017,1,2888.97730277962
"Usera",2017,1,1508.90793052059
"Vicálvaro",2017,1,1775.87339382676
"Villa De Vallecas",2017,1,1969.74441288497
"Villaverde",2017,1,1396.94411750535
"Arganzuela",2017,2,3204.20949521523
"Barajas",2017,2,2700.24631515236
"Carabanchel",2017,2,1759.06135594342
"Centro",2017,2,4306.87190720289
"Chamartín",2017,2,4337.76169332912
"Chamberí",2017,2,4507.98706042285
"Ciudad Lineal",2017,2,2616.01272059889
"Fuencarral",2017,2,2995.87006097739
